Longitude,Latitude
-114.140456348796,50.9199469653624
-114.14045669107,50.9212322373595
-114.141266082068,50.9212335938713
-114.141266154293,50.9214260681765
-114.141267617767,50.9253399045891
-114.141268399942,50.9274547278968
-114.1412694957,50.9303567718484
-114.141271681878,50.936127608038
-114.141274695881,50.9431475719692
-114.14127943902,50.9503824779691
-114.141280824654,50.9577889840181
-114.141281473419,50.9630971709985
-114.141282031914,50.9684910733214
-114.14128259503,50.972245844171
-114.141286145014,50.9781207682512
-114.14128690467,50.9795188628567
-114.141286981059,50.9796589972809
-114.141288671849,50.9827653893467
-114.14129326831,50.9916427262602
-114.141310905412,50.9916374791462
-114.141329291353,50.9916316279067
-114.141357904464,50.991621935526
-114.141396314658,50.9916070306704
-114.141436365845,50.9915898053407
-114.14148319424,50.9915673540981
-114.141526113057,50.9915446109086
-114.141559196776,50.9915258270507
-114.141601012552,50.9915001257208
-114.141644537958,50.991471265977
-114.141675998629,50.9914490355581
-114.141713222431,50.9914211660172
-114.141900701682,50.9911526129678
-114.141966877853,50.9909417041714
-114.143030332633,50.991132070086
-114.143844918622,50.9913725608771
-114.144063519985,50.9913569575893
-114.143911179699,50.9911923169592
-114.145387492938,50.9913361476221
-114.1458733532,50.9913278745805
-114.146170802347,50.9912776695353
-114.147540591763,50.9923109071797
-114.147737999877,50.9924050643161
-114.148124372613,50.9927450051968
-114.148188426924,50.9932008588386
-114.148261893588,50.9935867902449
-114.14882723757,50.9941635881524
-114.149139819173,50.9944433419333
-114.149464825112,50.9947342110625
-114.150232434089,50.9952925046026
-114.150458098277,50.995449376872
-114.151188252382,50.9959569360288
-114.152702772223,50.9966024002526
-114.153825900625,50.9968592951031
-114.154837793688,50.9969765062496
-114.155800948885,50.9969205174485
-114.156615343273,50.9970318965866
-114.157400902422,50.9971615456336
-114.157809580826,50.997165467685
-114.158370453099,50.9971217806199
-114.159018841962,50.9967809141603
-114.159083567229,50.9965647585529
-114.158881505301,50.9963712077019
-114.158271750949,50.9962226919915
-114.15773686592,50.9958770701236
-114.157554280766,50.9954833099314
-114.157569096266,50.9954400237637
-114.157948175278,50.9943325372788
-114.157755321384,50.9938784200524
-114.15741172419,50.9935134743162
-114.156907315622,50.9932377122796
-114.1567149737,50.9929329341606
-114.156608076114,50.9925835559795
-114.156561003712,50.9920561601955
-114.156836737829,50.9901810859582
-114.157036262057,50.9900467760617
-114.157565115436,50.9896907762436
-114.158157601223,50.9892165337005
-114.158459568334,50.9891875269891
-114.158538797451,50.9891997859064
-114.158948158764,50.9892631230746
-114.159205425103,50.9894152914679
-114.159835270015,50.9900429838829
-114.159877252276,50.9900848217205
-114.159919497298,50.9906694180295
-114.159789703045,50.9909968746458
-114.159427773884,50.9911625966506
-114.158677971827,50.9912684738158
-114.158164907189,50.9914089765469
-114.157854661504,50.9919781624098
-114.158022861377,50.9925880085731
-114.159017308282,50.9933556089689
-114.159662387711,50.9935390231962
-114.159905041422,50.9938278416837
-114.160534795593,50.9940850254298
-114.16077211346,50.9941444004906
-114.161401423283,50.9941308239149
-114.161879348341,50.994018953252
-114.162366210268,50.9935797884427
-114.162828924874,50.9934393366033
-114.163100316191,50.9932991501718
-114.163349293081,50.9925044365976
-114.163736851173,50.9924721204672
-114.164209963792,50.9926643888139
-114.164214588505,50.9926662557925
-114.164215591417,50.9926666840963
-114.16421669393,50.9926670807957
-114.164216917853,50.9926671604904
-114.16422957526,50.9926718866275
-114.164235219279,50.9926739832109
-114.164235326256,50.9926740235147
-114.164236217718,50.9926743548849
-114.164246961224,50.9926792455273
-114.164251120137,50.9926811122603
-114.164251214399,50.9926811822484
-114.16425181221,50.9926814537995
-114.164282214657,50.9926967926378
-114.164320338122,50.9927170784955
-114.164345161736,50.9927310218524
-114.16438317836,50.99275370992
-114.164417834897,50.9927760521008
-114.16444729981,50.992796532595
-114.16447295808,50.9928156681694
-114.164499995725,50.9928373531073
-114.16452877327,50.992862428347
-114.164554567458,50.9928869486147
-114.164571971984,50.9929047545106
-114.164585370539,50.9929192371166
-114.164603577969,50.9929405191394
-114.164604459166,50.992941167862
-114.164604672223,50.9929417995462
-114.164611200528,50.9929494307971
-114.164630382515,50.9929760010531
-114.164648992735,50.9930084478584
-114.164657304884,50.9930266531168
-114.164665944715,50.993050104372
-114.164674930706,50.9930852293197
-114.164677930233,50.9931036236587
-114.164680301497,50.9931280357701
-114.164681022297,50.9931537995798
-114.164680739875,50.9931665736138
-114.164680768676,50.9931666616734
-114.164680733595,50.9931668118529
-114.164680687072,50.9931689613845
-114.164679854435,50.9931860602978
-114.164677449533,50.9932165454717
-114.164676085081,50.9932294837464
-114.164673512795,50.993250106424
-114.16466855987,50.9932823122445
-114.164653849783,50.9933541346708
-114.164633466582,50.9934309805092
-114.164600062392,50.9935361203689
-114.1645854433,50.9935777413555
-114.164442800044,50.9941928530482
-114.164442859869,50.9941944639395
-114.164477556723,50.9944306055048
-114.164508978468,50.9945876421605
-114.164519672564,50.9946473194953
-114.164524977961,50.9946812890422
-114.16453152847,50.9947321972484
-114.164533072614,50.9947470894044
-114.164534436073,50.9947620465415
-114.164536230717,50.9947865448641
-114.164538062172,50.9948424005186
-114.164535763961,50.9948922298206
-114.164420783506,50.9951275239639
-114.164466867281,50.9954305364052
-114.164467164813,50.9954324948675
-114.164759760453,50.9955941348562
-114.164926995406,50.9959021129659
-114.165019142866,50.9963341188114
-114.165332276263,50.9966069386441
-114.165613520098,50.9969659818951
-114.165709425679,50.9972220061815
-114.16624636161,50.9976354616817
-114.16667877738,50.9977983541312
-114.167438907483,50.9978245198869
-114.167966172759,50.997943668311
-114.168441753832,50.9981010407461
-114.168874526299,50.9983620267803
-114.169168997222,50.9985905092887
-114.170657698333,50.9994658299872
-114.170951611323,50.99953625262
-114.171409169948,50.9994810806223
-114.171581082162,50.9992784946026
-114.171606554671,50.999053936641
-114.171614530418,50.9989521081122
-114.171863407805,50.9985157246949
-114.17194673555,50.9984718217048
-114.172475440198,50.9981932598987
-114.173191964763,50.9981049969812
-114.174330576332,50.9977163388865
-114.174675293927,50.9975141663095
-114.174821045741,50.9972250866814
-114.17505378585,50.997104833846
-114.175545884059,50.9970550443806
-114.176124733439,50.997108675787
-114.176592578536,50.9975003849254
-114.176757818705,50.9978053464594
-114.176699260238,50.9983123041271
-114.176614870345,50.998841101067
-114.176451583364,50.9990593561319
-114.176350954604,50.999866138709
-114.176352556157,51.0002912518651
-114.176339511169,51.0008071841759
-114.176337536452,51.0008853463601
-114.176597690333,51.0011574633344
-114.176589653673,51.0013155316089
-114.17720542139,51.0019740728117
-114.178000196395,51.0020055642524
-114.179672925149,51.0012399750727
-114.179671934359,51.0009838182626
-114.179730135682,51.0008020150217
-114.179748744431,51.0007438915447
-114.180084226432,51.000389111689
-114.180368769339,51.0002633179555
-114.181024835627,51.0001696498352
-114.181750697792,51.0002557259361
-114.18284016224,51.0005537859889
-114.183280704113,51.0005639950105
-114.183351783735,51.0005486673359
-114.183789870478,51.000454191042
-114.18428240914,51.0005079168654
-114.184654738509,51.0007416853061
-114.184680133461,51.0007942895005
-114.184794081051,51.0010303237997
-114.18463107416,51.0013085419303
-114.184087565072,51.0014729070758
-114.183536125009,51.0018171367607
-114.183357550488,51.0019499359052
-114.183234692611,51.0020410677468
-114.182400933878,51.0030833587745
-114.181280029927,51.0035974233059
-114.181039359028,51.0039030066541
-114.181083991913,51.004273550301
-114.181569541903,51.0047415117126
-114.18159609505,51.0049049761058
-114.181890809156,51.0051661263808
-114.182409669691,51.0053124707147
-114.182850062292,51.0052736305438
-114.183289487675,51.0049895312997
-114.183368206281,51.0048699449791
-114.183368669674,51.0048693032788
-114.183486981519,51.0046894608001
-114.183925322791,51.0041328519687
-114.184270600341,51.0040723558348
-114.184616527366,51.0041753615402
-114.184660561524,51.0043878487104
-114.184748108661,51.0046820203479
-114.185527554452,51.0051876493692
-114.185510647777,51.0052803296267
-114.1856319948,51.0053836895543
-114.185960290679,51.0053940667623
-114.186167193114,51.0052901837387
-114.186132291639,51.0052030355466
-114.185942164646,51.0051815379894
-114.18592460522,51.0051107145887
-114.186192148236,51.0050503355575
-114.186926214884,51.0050055593592
-114.187297346882,51.0049286604724
-114.187834383976,51.0052929597393
-114.188303318299,51.0059026252083
-114.188562776218,51.0059785086383
-114.189000872193,51.0059913358691
-114.189340757108,51.006108053083
-114.190247916246,51.0061392781678
-114.190458409495,51.0061789209955
-114.190732045657,51.0062311414053
-114.191786241188,51.0063057149845
-114.19195878248,51.0062509291735
-114.192443277227,51.0064299876071
-114.192643294372,51.0067512196505
-114.192670250272,51.0070018846049
-114.192809346495,51.0072142118334
-114.193077523289,51.0073064196949
-114.193225056314,51.0074696796271
-114.193174495707,51.007774975962
-114.193391524748,51.0080307732378
-114.193746433033,51.0082045874193
-114.194739914195,51.0082138243234
-114.194781387852,51.0082027525782
-114.195171362814,51.0080986454236
-114.195834994238,51.0077323639541
-114.195937853482,51.0075414342248
-114.195824704117,51.0073399691743
-114.196383558034,51.0067122532336
-114.197419694326,51.0066014932418
-114.197548807504,51.0064922700633
-114.198127456833,51.0064640341283
-114.199088495978,51.0069747061006
-114.199150803659,51.0074051620099
-114.199108892263,51.0077049929829
-114.199057410758,51.0077868330533
-114.199153621858,51.0080646265721
-114.199751036036,51.0083797088829
-114.199708403551,51.0085105860501
-114.19990961247,51.0086716439565
-114.187859825796,51.0086625247647
-114.187857366435,51.0115770477464
-114.187856631997,51.0124478560794
-114.18785153472,51.0158233696499
-114.187849752266,51.0169709475803
-114.187848230306,51.0180390821416
-114.187845897271,51.0196740379664
-114.187919824971,51.0196741555363
-114.187919533011,51.0198561496415
-114.187915475864,51.0223646759581
-114.187912373667,51.0251979210656
-114.18790634034,51.0288607048691
-114.187903454174,51.0306180865577
-114.187829601901,51.0306180110987
-114.187823768416,51.0331522975812
-114.187810383691,51.038546010477
-114.18779663484,51.0425633448844
-114.187790580628,51.0439397898117
-114.18778535776,51.0451268722454
-114.187785418325,51.0453076288976
-114.187786802574,51.0493336264943
-114.187787808898,51.0523658629373
-114.187788209342,51.0525466997262
-114.187791779229,51.0541756177429
-114.187792975678,51.054727460168
-114.18779592754,51.0560757993499
-114.187799690069,51.0577951436928
-114.187805329264,51.0609383886055
-114.187807211258,51.0625318452538
-114.187809651432,51.0645956567252
-114.187812055717,51.0671126890893
-114.187804726982,51.0709088350864
-114.187801584112,51.0725363500612
-114.187798113287,51.0743349282633
-114.187796288399,51.0752734627162
-114.187810715547,51.0776973738964
-114.183636721074,51.0748199806544
-114.182241455071,51.0753829331484
-114.181301644712,51.076953568847
-114.18167373654,51.0775745942648
-114.184023480224,51.081521078385
-114.180501751011,51.0815265471068
-114.178563158484,51.0802599106671
-114.178217777576,51.0800157060203
-114.178159764253,51.0799749003523
-114.178147485319,51.0799288828729
-114.176361250019,51.0788118615716
-114.175893741583,51.0785571661151
-114.174457681199,51.0777692886532
-114.174439524373,51.0777719200599
-114.174264860194,51.0778027877465
-114.174076444817,51.0778409851655
-114.173880781873,51.077880563988
-114.173708286076,51.0779091433366
-114.173553191557,51.0779372399229
-114.173358298805,51.0779891505815
-114.173198159811,51.0780254770458
-114.173047441323,51.0780604193179
-114.172893790152,51.0780862286116
-114.172738706455,51.0781175226316
-114.172561252159,51.0781785433122
-114.17242291874,51.0782285422061
-114.172414235049,51.0782335802495
-114.172275891397,51.0782812947036
-114.172147646681,51.078313918414
-114.172022946708,51.0783246091167
-114.171901141439,51.0783339236035
-114.171861296612,51.0783454026856
-114.171696811041,51.0783840177597
-114.171574363382,51.0784157189738
-114.171426553545,51.078452939164
-114.171267868107,51.0784910884522
-114.17114397694,51.0785250747104
-114.171001967554,51.0785622858712
-114.170847624199,51.0785981439568
-114.170704936454,51.0786481471758
-114.170558689324,51.0787164287535
-114.170461783593,51.0787919486292
-114.170320636772,51.0788666177347
-114.170148249295,51.0789267140077
-114.169979482631,51.0789854338337
-114.169807896164,51.0790665427336
-114.169791242837,51.0790738764364
-114.169750948883,51.0790928052041
-114.169577975091,51.0791752588384
-114.169434676073,51.0792439680288
-114.16924066707,51.0793241682647
-114.16908878055,51.0794239434368
-114.168944811846,51.079508637555
-114.168789969328,51.079593347194
-114.168600319025,51.0796762792258
-114.168430211095,51.0797505059498
-114.168271674213,51.0798169522775
-114.168265884047,51.0798192439918
-114.168089920788,51.0798788641118
-114.167919105923,51.0799581145421
-114.167741125041,51.0800611230582
-114.167606637815,51.0801626989271
-114.167470707058,51.0802670176623
-114.167315217349,51.0803759318899
-114.167177861657,51.0804875591361
-114.167066542254,51.0805808828731
-114.166942963396,51.0806929477257
-114.166834572804,51.080794943001
-114.166774003276,51.0808877373457
-114.166696076538,51.080993343335
-114.166622474651,51.0810916353919
-114.16655322905,51.0811917487975
-114.16654889705,51.0811967784046
-114.166515117281,51.0812799442458
-114.166452373304,51.0813736539655
-114.166420026866,51.0814522500772
